"id","start","end","chromosome","probeID","sourceID","IDtype"
"MRGPRG",0,0,0,"7945857","ENSG00000182170","ensembl"
"MRGPRE",0,0,0,"7945859","ENSG00000184350","ensembl"
"ZNF195",0,0,0,"7945864","ENSG00000005801","ensembl"
"MGC72080",0,0,0,"8141169","ENSG00000284707,ENSG00000243554,ENSG00000183444","ensembl"
"FAM86B1",0,0,0,"8149389","ENSG00000145002,ENSG00000186523","ensembl"
"ART5",0,0,0,"7945882","ENSG00000167311","ensembl"
"CHRNA10",0,0,0,"7945896","ENSG00000129749","ensembl"
"NUP98",0,0,0,"7945902","ENSG00000110713","ensembl"
"RHOG",0,0,0,"7945944","ENSG00000177105","ensembl"
"LOC100293160",0,0,0,"7945950","ENSG00000230593","ensembl"
"OR52B4",0,0,0,"7945958","ENSG00000221996","ensembl"
"TRIM21",0,0,0,"7945962","ENSG00000132109","ensembl"
"C11orf40",0,0,0,"7945974","ENSG00000171987","ensembl"
"TRIM68",0,0,0,"7945979","ENSG00000167333","ensembl"
"OR51E2",0,0,0,"7945991","ENSG00000167332","ensembl"
"OR51F1",0,0,0,"7945999","ENSG00000280021","ensembl"
"OR52R1",0,0,0,"7946001","ENSG00000279270","ensembl"
"OR51S1",0,0,0,"7946004","ENSG00000176922","ensembl"
"OR51H1P",0,0,0,"7946006","ENSG00000176904","ensembl"
"OR51G2",0,0,0,"7946011","ENSG00000176893","ensembl"
"OR51G1",0,0,0,"7946013","ENSG00000278870","ensembl"
"OR51A4",0,0,0,"7946015","ENSG00000205497","ensembl"
"OR51A2",0,0,0,"7946017","ENSG00000205496","ensembl"
"OR52E2",0,0,0,"7946019","ENSG00000176787","ensembl"
"OR52A4",0,0,0,"7946021","ENSG00000205494","ensembl"
"OR52A5",0,0,0,"7946023","ENSG00000171944","ensembl"
"OR52A1",0,0,0,"7946025","ENSG00000182070","ensembl"
"OR51V1",0,0,0,"7946031","ENSG00000176742","ensembl"
"HBB",0,0,0,"7946033","ENSG00000244734","ensembl"
"HBD",0,0,0,"7946041","ENSG00000223609","ensembl"
"HBG1",0,0,0,"7946048","ENSG00000196565,ENSG00000213934","ensembl"
"HBE1",0,0,0,"7946061","ENSG00000213931","ensembl"
"OR51B4",0,0,0,"7946067","ENSG00000183251","ensembl"
"OR51B2",0,0,0,"7946069","ENSG00000279012","ensembl"
"OR51B5",0,0,0,"7946071","ENSG00000167355,ENSG00000242180","ensembl"
"OR51I1",0,0,0,"7946073","ENSG00000167359","ensembl"
"UBQLN3",0,0,0,"7946078","ENSG00000175520","ensembl"
"UBQLNL",0,0,0,"7946082","ENSG00000175518","ensembl"
"OR52H1",0,0,0,"7946087","ENSG00000181616","ensembl"
"TRIM5",0,0,0,"7946089","ENSG00000132256","ensembl"
"OR52N5",0,0,0,"7946105","ENSG00000181009","ensembl"
"OR52N1",0,0,0,"7946107","ENSG00000181001","ensembl"
"OR52E6",0,0,0,"7946109","ENSG00000205409","ensembl"
"OR52E8",0,0,0,"7946111","ENSG00000183269","ensembl"
"OR56A5",0,0,0,"7946113","ENSG00000188691","ensembl"
"OR52L1",0,0,0,"7946115","ENSG00000183313","ensembl"
"OR56A4",0,0,0,"7946117","ENSG00000183389","ensembl"
"OR56A1",0,0,0,"7946119","ENSG00000180934","ensembl"
"OR52L2P",0,0,0,"7946121","ENSG00000262980","ensembl"
"OR52B2",0,0,0,"7946125","ENSG00000255307","ensembl"
"FAM160A2",0,0,0,"7946128","ENSG00000051009","ensembl"
"PRKCDBP",0,0,0,"7946142","ENSG00000170955","ensembl"
"APBB1",0,0,0,"7946149","ENSG00000166313","ensembl"
"HPX",0,0,0,"7946167","ENSG00000110169","ensembl"
"TRIM3",0,0,0,"7946180","ENSG00000110171","ensembl"
"ARFIP2",0,0,0,"7946201","ENSG00000132254","ensembl"
"RRP8",0,0,0,"7946211","ENSG00000132275","ensembl"
"TAF10",0,0,0,"7946221","ENSG00000166337","ensembl"
"TPP1",0,0,0,"7946228","ENSG00000166340","ensembl"
"DCHS1",0,0,0,"7946245","ENSG00000166341","ensembl"
"MRPL17",0,0,0,"7946267","ENSG00000158042","ensembl"
"GVINP1",0,0,0,"7946275","ENSG00000254838","ensembl"
"OR2AG2",0,0,0,"7946278","ENSG00000188124","ensembl"
"OR6A2",0,0,0,"7946280","ENSG00000184933","ensembl"
"OR2D2",0,0,0,"7946286","ENSG00000166368","ensembl"
"ZNF214",0,0,0,"7946288","ENSG00000149050","ensembl"
"CYB5R2",0,0,0,"7946292","ENSG00000166394","ensembl"
"OVCH2",0,0,0,"7946306","ENSG00000183378","ensembl"
"OR5P2",0,0,0,"7946323","ENSG00000276025,ENSG00000183303,ENSG00000280931","ensembl"
"OR5P3",0,0,0,"7946326","ENSG00000278253,ENSG00000182334,ENSG00000280808","ensembl"
"OR10A6",0,0,0,"7946330","ENSG00000279000,ENSG00000280899,ENSG00000276451","ensembl"
"OR10A3",0,0,0,"7946332","ENSG00000281680,ENSG00000170683,ENSG00000273953","ensembl"
"NLRP10",0,0,0,"7946334","ENSG00000182261,ENSG00000281166,ENSG00000276780","ensembl"
"RIC3",0,0,0,"7946340","ENSG00000166405","ensembl"
"LMO1",0,0,0,"7946354","ENSG00000166407","ensembl"
"STK33",0,0,0,"7946365","ENSG00000130413","ensembl"
"TRIM66",0,0,0,"7946380","ENSG00000166436","ensembl"
"ST5",0,0,0,"7946401","ENSG00000166444","ensembl"
"C11orf16",0,0,0,"7946428","ENSG00000176029","ensembl"
"ASCL3",0,0,0,"7946436","ENSG00000176009","ensembl"
"TMEM9B",0,0,0,"7946439","ENSG00000175348","ensembl"
"NRIP3",0,0,0,"7946446","ENSG00000175352","ensembl"
"SCUBE2",0,0,0,"7946454","ENSG00000175356","ensembl"
"DENND5A",0,0,0,"7946478","ENSG00000184014","ensembl"
"TMEM41B",0,0,0,"7946504","ENSG00000166471","ensembl"
"SBF2",0,0,0,"7946516","ENSG00000133812","ensembl"
"GNG10",0,0,0,"7946559","ENSG00000254719,ENSG00000182625,ENSG00000242616,ENSG00000244115","ensembl"
"RNF141",0,0,0,"7946569","ENSG00000110315","ensembl"
"LYVE1",0,0,0,"7946579","ENSG00000133800","ensembl"
"MRVI1",0,0,0,"7946589","ENSG00000072952","ensembl"
"EIF4G2",0,0,0,"7946610","ENSG00000110321","ensembl"
"ZBED5",0,0,0,"7946635","ENSG00000236287","ensembl"
"GALNTL4",0,0,0,"7946641","ENSG00000110328","ensembl"
"CSNK2A1P",0,0,0,"7946655","ENSG00000101266,ENSG00000254598","ensembl"
"BTBD10",0,0,0,"7946680","ENSG00000148925","ensembl"
"PTH",0,0,0,"7946687","ENSG00000152266","ensembl"
"RRAS2",0,0,0,"7946697","ENSG00000133818","ensembl"
"COPB1",0,0,0,"7946703","ENSG00000129083","ensembl"
"PSMA1",0,0,0,"7946728","ENSG00000256206,ENSG00000129084","ensembl"
"CYP2R1",0,0,0,"7946742","ENSG00000186104","ensembl"
"CALCA",0,0,0,"7946749","ENSG00000110680","ensembl"
"SOX6",0,0,0,"7946757","ENSG00000110693","ensembl"
"PLEKHA7",0,0,0,"7946781","ENSG00000166689","ensembl"
"RPL36A",0,0,0,"7946807","ENSG00000231409,ENSG00000257529,ENSG00000244398,ENSG00000241343","ensembl"
"RPS13",0,0,0,"7946812","ENSG00000201403,ENSG00000011405,ENSG00000110700","ensembl"
"PIK3C2A",0,0,0,"7946815","ENSG00000011405","ensembl"
"KCNJ11",0,0,0,"7946853","ENSG00000187486","ensembl"
"ABCC8",0,0,0,"7946860","ENSG00000006071","ensembl"
"USH1C",0,0,0,"7946903","ENSG00000006611","ensembl"
"SERGEF",0,0,0,"7946933","ENSG00000129158","ensembl"
"TPH1",0,0,0,"7946946","ENSG00000129167","ensembl"
"SAAL1",0,0,0,"7946957","ENSG00000166788","ensembl"
"SAA3P",0,0,0,"7946972","ENSG00000166787","ensembl"
"SAA4",0,0,0,"7946977","ENSG00000255071,ENSG00000148965","ensembl"
"SAA2",0,0,0,"7946983","ENSG00000134339","ensembl"
"HPS5",0,0,0,"7946988","ENSG00000110756","ensembl"
"TSG101",0,0,0,"7947015","ENSG00000074319","ensembl"
"UEVLD",0,0,0,"7947027","ENSG00000151116","ensembl"
"SPTY2D1",0,0,0,"7947040","ENSG00000179119","ensembl"
"IGSF22",0,0,0,"7947052","ENSG00000179057","ensembl"
"PTPN5",0,0,0,"7947076","ENSG00000110786","ensembl"
"MRGPRX1",0,0,0,"7947093","ENSG00000170255","ensembl"
"MRGPRX2",0,0,0,"7947096","ENSG00000183695","ensembl"
"CSRP3",0,0,0,"7947099","ENSG00000129170","ensembl"
"E2F8",0,0,0,"7947110","ENSG00000129173","ensembl"
"DBX1",0,0,0,"7947129","ENSG00000109851","ensembl"
"FANCF",0,0,0,"7947138","ENSG00000183161","ensembl"
"SVIP",0,0,0,"7947147","ENSG00000198168","ensembl"
"RPL36AP40",0,0,0,"7947152","ENSG00000240298","ensembl"
"MUC15",0,0,0,"7947156","ENSG00000169550","ensembl"
"SLC5A12",0,0,0,"7947165","ENSG00000148942","ensembl"
"CCDC34",0,0,0,"7947189","ENSG00000109881","ensembl"
"LGR4",0,0,0,"7947199","ENSG00000205213","ensembl"
"LIN7C",0,0,0,"7947221","ENSG00000148943","ensembl"
"BDNF",0,0,0,"7947230","ENSG00000176697","ensembl"
"HSP90AA2",0,0,0,"7947245","ENSG00000224411","ensembl"
"KIF18A",0,0,0,"7947248","ENSG00000121621","ensembl"
"KCNA4",0,0,0,"7947270","ENSG00000182255","ensembl"
"MPPED2",0,0,0,"7947274","ENSG00000066382","ensembl"
"DCDC5",0,0,0,"7947282","ENSG00000170959","ensembl"
"DCDC1",0,0,0,"7947322","ENSG00000170959","ensembl"
"IMMP1L",0,0,0,"7947332","ENSG00000148950","ensembl"
"PAX6",0,0,0,"7947338","ENSG00000007372","ensembl"
"LOC100190939",0,0,0,"7947358","ENSG00000170919","ensembl"
"WT1",0,0,0,"7947363","ENSG00000184937","ensembl"
"CCDC73",0,0,0,"7947375","ENSG00000186714","ensembl"
"CSTF3",0,0,0,"7947396","ENSG00000176102","ensembl"
"CD59",0,0,0,"7947425","ENSG00000085063","ensembl"
"FBXO3",0,0,0,"7947434","ENSG00000110429","ensembl"
"LMO2",0,0,0,"7947450","ENSG00000135363","ensembl"
"ABTB2",0,0,0,"7947462","ENSG00000166016","ensembl"
"ELF5",0,0,0,"7947481","ENSG00000135374","ensembl"
"APIP",0,0,0,"7947490","ENSG00000149089","ensembl"
"SLC1A2",0,0,0,"7947496","ENSG00000110436","ensembl"
"PAMR1",0,0,0,"7947512","ENSG00000149090","ensembl"
"COMMD9",0,0,0,"7947531","ENSG00000110442","ensembl"
"TRAF6",0,0,0,"7947540","ENSG00000175104","ensembl"
"RAG2",0,0,0,"7947548","ENSG00000175097","ensembl"
"LRRC4C",0,0,0,"7947553","ENSG00000148948","ensembl"
"ALX4",0,0,0,"7947563","ENSG00000052850","ensembl"
"TP53I11",0,0,0,"7947570","ENSG00000175274","ensembl"
"SYT13",0,0,0,"7947590","ENSG00000019505","ensembl"
"CHST1",0,0,0,"7947599","ENSG00000175264","ensembl"
"PEX16",0,0,0,"7947609","ENSG00000121680","ensembl"
"PHF21A",0,0,0,"7947624","ENSG00000135365","ensembl"
"CHRM4",0,0,0,"7947649","ENSG00000180720","ensembl"
"AMBRA1",0,0,0,"7947652","ENSG00000110497","ensembl"
"HARBI1",0,0,0,"7947676","ENSG00000180423","ensembl"
"ARHGAP1",0,0,0,"7947681","ENSG00000175220","ensembl"
"CKAP5",0,0,0,"7947694","ENSG00000175216","ensembl"
"LRP4",0,0,0,"7947744","ENSG00000134569","ensembl"
"ARFGAP2",0,0,0,"7947784","ENSG00000149182","ensembl"
"PACSIN3",0,0,0,"7947801","ENSG00000165912","ensembl"
"ACP2",0,0,0,"7947815","ENSG00000134575","ensembl"
"MYBPC3",0,0,0,"7947828","ENSG00000134571","ensembl"
"SPI1",0,0,0,"7947861","ENSG00000066336","ensembl"
"PSMC3",0,0,0,"7947867","ENSG00000165916","ensembl"
"RAPSN",0,0,0,"7947881","ENSG00000165917","ensembl"
"CELF1",0,0,0,"7947894","ENSG00000149187","ensembl"
"KBTBD4",0,0,0,"7947917","ENSG00000123444","ensembl"
"C1QTNF4",0,0,0,"7947928","ENSG00000172247","ensembl"
"MTCH2",0,0,0,"7947934","ENSG00000109919","ensembl"
"AGBL2",0,0,0,"7947947","ENSG00000165923","ensembl"
"FNBP4",0,0,0,"7947969","ENSG00000109920","ensembl"
"NUP160",0,0,0,"7947991","ENSG00000030066","ensembl"
"OR4C45",0,0,0,"7948039","ENSG00000197161","ensembl"
"OR4C5",0,0,0,"7948042","ENSG00000176540","ensembl"
"LOC120824",0,0,0,"7948048","ENSG00000220948","ensembl"
"OR4C12",0,0,0,"7948103","ENSG00000182565,ENSG00000237610,ENSG00000221954,ENSG00000284255","ensembl"
"LOC441601",0,0,0,"7948092","ENSG00000255042","ensembl"
"OR4A5",0,0,0,"7948099","ENSG00000221840","ensembl"
"OR4C11",0,0,0,"7948105","ENSG00000172188","ensembl"
"OR5W2",0,0,0,"7948107","ENSG00000187612","ensembl"
"OR5I1",0,0,0,"7948109","ENSG00000167825","ensembl"
"OR10AG1",0,0,0,"7948111","ENSG00000174970","ensembl"
"OR7E5P",0,0,0,"7948113","ENSG00000214880","ensembl"
"OR5F1",0,0,0,"7948115","ENSG00000149133","ensembl"
"OR8J3",0,0,0,"7948119","ENSG00000167822","ensembl"
"OR8K5",0,0,0,"7948121","ENSG00000181752","ensembl"
"OR5T2",0,0,0,"7948125","ENSG00000181718,ENSG00000262851","ensembl"
"OR8H1",0,0,0,"7948127","ENSG00000181693,ENSG00000262611","ensembl"
"OR5R1",0,0,0,"7948129","ENSG00000279961","ensembl"
"OR5M9",0,0,0,"7948131","ENSG00000284732,ENSG00000150269","ensembl"
"OR5M8",0,0,0,"7948137","ENSG00000181371","ensembl"
"OR5M11",0,0,0,"7948144","ENSG00000255223","ensembl"
"OR5M10",0,0,0,"7948148","ENSG00000254834","ensembl"
"OR5M1",0,0,0,"7948150","ENSG00000166693","ensembl"
"OR5AP2",0,0,0,"7948155","ENSG00000172464","ensembl"
"OR9G4",0,0,0,"7948157","ENSG00000172457,ENSG00000262647","ensembl"
"APLNR",0,0,0,"7948167","ENSG00000134817","ensembl"
"TNKS1BP1",0,0,0,"7948176","ENSG00000149115","ensembl"
"SSRP1",0,0,0,"7948192","ENSG00000149136","ensembl"
"PRG3",0,0,0,"7948213","ENSG00000156575","ensembl"
"PRG2",0,0,0,"7948221","ENSG00000186652,ENSG00000254979","ensembl"
"SLC43A3",0,0,0,"7948229","ENSG00000134802","ensembl"
"SLC43A1",0,0,0,"7948249","ENSG00000149150","ensembl"
"TIMM10",0,0,0,"7948267","ENSG00000134809","ensembl"
"UBE2L6",0,0,0,"7948274","ENSG00000156587","ensembl"
"YPEL4",0,0,0,"7948282","ENSG00000166793","ensembl"
"MED19",0,0,0,"7948293","ENSG00000156603","ensembl"
"OR9I1",0,0,0,"7948310","ENSG00000172377","ensembl"
"OR1S2",0,0,0,"7948312","ENSG00000197887","ensembl"
"OR10Q1",0,0,0,"7948314","ENSG00000180475","ensembl"
"OR10W1",0,0,0,"7948316","ENSG00000172772","ensembl"
"OR5B17",0,0,0,"7948322","ENSG00000197786","ensembl"
"OR5B3",0,0,0,"7948324","ENSG00000172769","ensembl"
"OR5B2",0,0,0,"7948326","ENSG00000172365","ensembl"
"OR5B12",0,0,0,"7948328","ENSG00000172362","ensembl"
"OR5B21",0,0,0,"7948330","ENSG00000198283","ensembl"
"LPXN",0,0,0,"7948332","ENSG00000110031","ensembl"
"GLYAT",0,0,0,"7948344","ENSG00000149124","ensembl"
"GLYATL2",0,0,0,"7948354","ENSG00000156689","ensembl"
"MPEG1",0,0,0,"7948364","ENSG00000197629","ensembl"
"OR5A2",0,0,0,"7948377","ENSG00000172324","ensembl"
"OSBP",0,0,0,"7948379","ENSG00000110048","ensembl"
"PATL1",0,0,0,"7948399","ENSG00000166889","ensembl"
"OR10V1",0,0,0,"7948418","ENSG00000172289","ensembl"
"FABP5",0,0,0,"8147049","ENSG00000236044,ENSG00000234964,ENSG00000240122,ENSG00000236972,ENSG00000164687","ensembl"
"MRPL16",0,0,0,"7948424","ENSG00000166902","ensembl"
"GIF",0,0,0,"7948433","ENSG00000134812","ensembl"
"TCN1",0,0,0,"7948444","ENSG00000134827","ensembl"
"MS4A6A",0,0,0,"7948455","ENSG00000110077","ensembl"
"GPR44",0,0,0,"7948470","ENSG00000183134","ensembl"
"PRPF19",0,0,0,"7948476","ENSG00000110107","ensembl"
"SLC15A3",0,0,0,"7948493","ENSG00000110446","ensembl"
"VPS37C",0,0,0,"7948504","ENSG00000167987","ensembl"
"VWCE",0,0,0,"7948511","ENSG00000167992","ensembl"
"DDB1",0,0,0,"7948534","ENSG00000167986","ensembl"
"CYBASC3",0,0,0,"7948565","ENSG00000162144","ensembl"
"CPSF7",0,0,0,"7948574","ENSG00000149532","ensembl"
"SYT7",0,0,0,"7948588","ENSG00000011347","ensembl"
"DKFZP434K028",0,0,0,"7948599","ENSG00000124915","ensembl"
"C11orf10",0,0,0,"7948606","ENSG00000134825,ENSG00000284108","ensembl"
"FADS1",0,0,0,"7948612","ENSG00000149485","ensembl"
"FADS3",0,0,0,"7948630","ENSG00000221968","ensembl"
"RAB3IL1",0,0,0,"7948643","ENSG00000167994","ensembl"
"FTH1",0,0,0,"8170360","ENSG00000167996,ENSG00000234975,ENSG00000213453,ENSG00000242960,ENSG00000226564,ENSG00000219507,ENSG00000230204,ENSG00000232187,ENSG00000223361,ENSG00000213362","ensembl"
"SCGB1D4",0,0,0,"7948662","ENSG00000197745","ensembl"
"AHNAK",0,0,0,"7948667","ENSG00000124942","ensembl"
"EEF1G",0,0,0,"7948679","ENSG00000149016,ENSG00000254772,ENSG00000255508","ensembl"
"TUT1",0,0,0,"7948685","ENSG00000149016,ENSG00000255508","ensembl"
"MTA2",0,0,0,"7948696","ENSG00000149480","ensembl"
"EML3",0,0,0,"7948718","ENSG00000149499","ensembl"
"B3GAT3",0,0,0,"7948741","ENSG00000149541","ensembl"
"GANAB",0,0,0,"7948744","ENSG00000089597","ensembl"
"INTS5",0,0,0,"7948772","ENSG00000185085","ensembl"
"C11orf48",0,0,0,"7948775","ENSG00000278615,ENSG00000162194","ensembl"
"UBXN1",0,0,0,"7948782","ENSG00000162191","ensembl"
"LRRN4CL",0,0,0,"7948794","ENSG00000177363,ENSG00000168000","ensembl"
"BSCL2",0,0,0,"7948798","ENSG00000168000,ENSG00000234857","ensembl"
"HNRNPUL2",0,0,0,"7948814","ENSG00000214753,ENSG00000234857","ensembl"
"ZBTB3",0,0,0,"7948829","ENSG00000185670","ensembl"
"TMEM223",0,0,0,"7948836","ENSG00000274066,ENSG00000162231,ENSG00000168569","ensembl"
"NXF1",0,0,0,"7948839","ENSG00000162231","ensembl"
"STX5",0,0,0,"7948864","ENSG00000162236","ensembl"
"WDR74",0,0,0,"7948881","ENSG00000133316","ensembl"
"RNU2-1",0,0,0,"8019631","ENSG00000276596,ENSG00000275616,ENSG00000275219,ENSG00000274452,ENSG00000133316,ENSG00000274062,ENSG00000273709,ENSG00000274862,ENSG00000274432,ENSG00000277903,ENSG00000278591,ENSG00000274585,ENSG00000278774,ENSG00000222328,ENSG00000278048","ensembl"
"SNORD22",0,0,0,"7948896","ENSG00000276788,ENSG00000275996,ENSG00000278527,ENSG00000255717,ENSG00000275043,ENSG00000274544,ENSG00000277194,ENSG00000277846","ensembl"
"SNORD31",0,0,0,"7948898","ENSG00000278527,ENSG00000255717,ENSG00000275996,ENSG00000274544,ENSG00000276788,ENSG00000275043,ENSG00000277846","ensembl"
"SNORD30",0,0,0,"7948900","ENSG00000274544,ENSG00000276788,ENSG00000275043,ENSG00000255717,ENSG00000277846,ENSG00000278527,ENSG00000275996","ensembl"
"SNORD29",0,0,0,"7948902","ENSG00000276788,ENSG00000274544,ENSG00000277846,ENSG00000278527,ENSG00000255717,ENSG00000275996,ENSG00000275043","ensembl"
"SNORD28",0,0,0,"7948904","ENSG00000276788,ENSG00000275996,ENSG00000274544,ENSG00000255717,ENSG00000275043","ensembl"
"SNORD27",0,0,0,"7948906","ENSG00000276788,ENSG00000275043,ENSG00000275996,ENSG00000255717","ensembl"
"SNORD26",0,0,0,"7948908","ENSG00000275043,ENSG00000255717,ENSG00000276788","ensembl"
"SNORD25",0,0,0,"7948910","ENSG00000275043,ENSG00000276788,ENSG00000255717","ensembl"
"CHRM1",0,0,0,"7948912","ENSG00000168539","ensembl"
"SLC22A6",0,0,0,"7948920","ENSG00000197901","ensembl"
"SLC22A8",0,0,0,"7948937","ENSG00000149452","ensembl"
"SLC22A24",0,0,0,"7948951","ENSG00000197658","ensembl"
"SLC22A25",0,0,0,"7948957","ENSG00000196600","ensembl"
"HRASLS5",0,0,0,"7948973","ENSG00000168004","ensembl"
"HRASLS2",0,0,0,"7948982","ENSG00000133328","ensembl"
"PLA2G16",0,0,0,"7948987","ENSG00000176485","ensembl"
"ATL3",0,0,0,"7948995","ENSG00000184743","ensembl"
"C11orf95",0,0,0,"7949015","ENSG00000188070","ensembl"
"RCOR2",0,0,0,"7949021","ENSG00000167771","ensembl"
"MACROD1",0,0,0,"7949033","ENSG00000133315","ensembl"
"TRPT1",0,0,0,"7949046","ENSG00000149743","ensembl"
"PPP1R14B",0,0,0,"7949060","ENSG00000257086,ENSG00000179967,ENSG00000173457","ensembl"
"BAD",0,0,0,"7949067","ENSG00000002330","ensembl"
"TRMT112",0,0,0,"7949075","ENSG00000173113","ensembl"
"NRXN2",0,0,0,"7949080","ENSG00000110076","ensembl"
"RASGRP2",0,0,0,"7949104","ENSG00000068831","ensembl"
"PYGM",0,0,0,"7949124","ENSG00000068976","ensembl"
"SF1",0,0,0,"7949146","ENSG00000168066","ensembl"
"MAP4K2",0,0,0,"7949172","ENSG00000168067","ensembl"
"MEN1",0,0,0,"7949206","ENSG00000133895","ensembl"
"CDC42BPG",0,0,0,"7949227","ENSG00000171219","ensembl"
"EHD1",0,0,0,"7949264","ENSG00000110047","ensembl"
"MIR192",0,0,0,"7949273","ENSG00000284155,ENSG00000229719,ENSG00000283926","ensembl"
"MIR194-2",0,0,0,"7949275","ENSG00000284155,ENSG00000229719,ENSG00000283926","ensembl"
"ATG2A",0,0,0,"7949277","ENSG00000110046","ensembl"
"GPHA2",0,0,0,"7949320","ENSG00000149735","ensembl"
"C11orf85",0,0,0,"7949327","ENSG00000168070","ensembl"
"BATF2",0,0,0,"7949340","ENSG00000168062","ensembl"
"NAALADL1",0,0,0,"7949344","ENSG00000168060","ensembl"
"CDCA5",0,0,0,"7949364","ENSG00000146670","ensembl"
"LOC399904",0,0,0,"7949371","ENSG00000187066","ensembl"
"ZNHIT2",0,0,0,"7949373","ENSG00000174276","ensembl"
"FAU",0,0,0,"7949377","ENSG00000162298,ENSG00000149806","ensembl"
"SYVN1",0,0,0,"7949383","ENSG00000162298","ensembl"
"SLC25A45",0,0,0,"7949400","ENSG00000162241","ensembl"
"LTBP3",0,0,0,"7949412","ENSG00000168056","ensembl"
"EHBP1L1",0,0,0,"7949440","NA","ensembl"
"KCNK7",0,0,0,"7949444","ENSG00000173338","ensembl"
"MAP3K11",0,0,0,"7949454","ENSG00000173327","ensembl"
"RELA",0,0,0,"7949465","ENSG00000173039","ensembl"
"RNASEH2C",0,0,0,"7949482","ENSG00000172922","ensembl"
"DKFZp761E198",0,0,0,"7949490","ENSG00000254470","ensembl"
"CFL1",0,0,0,"7949496","ENSG00000172757","ensembl"
"EFEMP2",0,0,0,"7949503","ENSG00000172638","ensembl"
"FIBP",0,0,0,"7949518","ENSG00000172500","ensembl"
"FOSL1",0,0,0,"7949532","ENSG00000175592","ensembl"
"C11orf68",0,0,0,"7949540","ENSG00000175573","ensembl"
"EIF1AD",0,0,0,"7949545","ENSG00000175376","ensembl"
"CATSPER1",0,0,0,"7949553","ENSG00000175294","ensembl"
"LOC100131232",0,0,0,"7949568","NA","ensembl"
"GAL3ST3",0,0,0,"7949570","ENSG00000175229","ensembl"
"YIF1A",0,0,0,"7949577","ENSG00000174851","ensembl"
"CD248",0,0,0,"7949588","ENSG00000174807","ensembl"
"RIN1",0,0,0,"7949592","ENSG00000174791","ensembl"
"BRMS1",0,0,0,"7949603","ENSG00000174744","ensembl"
"B3GNT1",0,0,0,"7949615","ENSG00000174684","ensembl"
"SLC29A2",0,0,0,"7949619","ENSG00000174669","ensembl"
"MRPL11",0,0,0,"7949637","ENSG00000174547","ensembl"
"ZDHHC24",0,0,0,"7949645","ENSG00000174165","ensembl"
"CTSF",0,0,0,"7949650","ENSG00000174080","ensembl"
"CCDC87",0,0,0,"7949668","ENSG00000182791","ensembl"
"RBM4B",0,0,0,"7949674","ENSG00000173914","ensembl"
"SPTBN2",0,0,0,"7949679","ENSG00000173898","ensembl"
"PC",0,0,0,"7949719","ENSG00000173599","ensembl"
"LOC100505593",0,0,0,"7949744","ENSG00000179038","ensembl"
"POLD4",0,0,0,"7949746","ENSG00000175482,ENSG00000256514","ensembl"
"CLCF1",0,0,0,"7949754","ENSG00000175505","ensembl"
"PPP1CA",0,0,0,"7949765","ENSG00000172531","ensembl"
"CORO1B",0,0,0,"7949776","ENSG00000172725,ENSG00000213402","ensembl"
"PTPRCAP",0,0,0,"7949792","ENSG00000213402,ENSG00000172725","ensembl"
"GPR152",0,0,0,"7949796","ENSG00000175514","ensembl"
"TMEM134",0,0,0,"7949798","ENSG00000172663","ensembl"
"PITPNM1",0,0,0,"7949808","ENSG00000110697","ensembl"
"CDK2AP2",0,0,0,"7949836","ENSG00000167797","ensembl"
"CABP2",0,0,0,"7949843","ENSG00000167791","ensembl"
"C11orf72",0,0,0,"7949851","ENSG00000184224","ensembl"
"NUDT8",0,0,0,"7949857","ENSG00000167799","ensembl"
"TBX10",0,0,0,"7949863","ENSG00000167800","ensembl"
"ACY3",0,0,0,"7949873","ENSG00000132744","ensembl"
"ALDH3B2",0,0,0,"7949882","ENSG00000132746","ensembl"
"LOC645332",0,0,0,"7949898","ENSG00000160172","ensembl"
"UNC93B1",0,0,0,"8094144","ENSG00000251624,ENSG00000155070,ENSG00000250381,ENSG00000249272,ENSG00000110057,ENSG00000172971,ENSG00000255562","ensembl"
"CHKA",0,0,0,"7949916","ENSG00000110721","ensembl"
"SUV420H1",0,0,0,"7949931","ENSG00000110066","ensembl"
"C11orf24",0,0,0,"7949948","ENSG00000171067","ensembl"
"MTL5",0,0,0,"7949956","ENSG00000132749","ensembl"
"CPT1A",0,0,0,"7949971","ENSG00000110090","ensembl"
"MRPL21",0,0,0,"7949995","ENSG00000197345","ensembl"
"MRGPRD",0,0,0,"7950003","ENSG00000172938","ensembl"
"MRGPRF",0,0,0,"7950005","ENSG00000172935","ensembl"
"ORAOV1",0,0,0,"7950016","ENSG00000149716","ensembl"
"FGF19",0,0,0,"7950023","ENSG00000162344","ensembl"
"FGF4",0,0,0,"7950032","ENSG00000075388","ensembl"
"FGF3",0,0,0,"7950036","ENSG00000186895","ensembl"
"SHANK2",0,0,0,"7950042","ENSG00000162105","ensembl"
"FLJ42102",0,0,0,"7950064","ENSG00000172900","ensembl"
"DHCR7",0,0,0,"7950067","ENSG00000172893","ensembl"
"KRTAP5-11",0,0,0,"7950078","ENSG00000204571","ensembl"
"LOC100133315",0,0,0,"7950082","ENSG00000254469","ensembl"
"NUMA1",0,0,0,"7950086","ENSG00000137497","ensembl"
"C11orf59",0,0,0,"7950119","ENSG00000149357","ensembl"
"C11orf51",0,0,0,"7950128","ENSG00000110200","ensembl"
